fpl_name,position,fpl_team,assists,bonus,clean_sheets,fpl_element,goals_conceded,goals_scored,fpl_kickoff_time,minutes,opponent_fpl_team_number,own_goals,penalties_missed,penalties_saved,red_cards,saves,team_a_score,team_h_score,points,value,was_home,yellow_cards,gw,season,expected_assists,expected_goals,bps,creativity,fixture,ict_index,influence,round,selected,threat,transfers_balance,transfers_in,transfers_out,expected_goal_involvements,expected_goals_conceded,starts,fpl_date
Lewis O'Brien,3,32,0,0,0,439,0,0,2025-01-25T15:00:00Z,0,2,0,0,0,0,0,0,5,0,50,False,0,23,2024-25,0.0,0.0,0,0.0,222,0.0,0.0,23,80,0.0,-1,0,1,0.0,0.0,0,2025-01-25
Lewis O'Brien,3,32,0,0,0,439,0,0,2025-02-01T12:30:00Z,0,21,0,0,0,0,0,0,7,0,50,True,0,24,2024-25,0.0,0.0,0,0.0,239,0.0,0.0,24,80,0.0,0,0,0,0.0,0.0,0,2025-02-01
Lewis O'Brien,3,32,0,0,0,439,0,0,2025-02-15T15:00:00Z,0,25,0,0,0,0,0,1,2,0,50,False,0,25,2024-25,0.0,0.0,0,0.0,244,0.0,0.0,25,80,0.0,0,0,0,0.0,0.0,0,2025-02-15
Lewis O'Brien,3,32,0,0,0,439,0,0,2025-02-23T14:00:00Z,0,23,0,0,0,0,0,3,4,0,50,False,0,26,2024-25,0.0,0.0,0,0.0,259,0.0,0.0,26,80,0.0,0,0,0,0.0,0.0,0,2025-02-23
Lewis O'Brien,3,32,0,0,0,439,0,0,2025-02-26T19:30:00Z,0,1,0,0,0,0,0,0,0,0,50,True,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,80,0.0,0,0,0,0.0,0.0,0,2025-02-26
Andrew Omobamidele,2,32,0,0,0,440,0,0,2025-01-25T15:00:00Z,0,2,0,0,0,0,0,0,5,0,42,False,0,23,2024-25,0.0,0.0,0,0.0,222,0.0,0.0,23,5548,0.0,-21,86,107,0.0,0.0,0,2025-01-25
Andrew Omobamidele,2,32,0,0,0,440,0,0,2025-02-01T12:30:00Z,0,21,0,0,0,0,0,0,7,0,42,True,0,24,2024-25,0.0,0.0,0,0.0,239,0.0,0.0,24,5359,0.0,-201,16,217,0.0,0.0,0,2025-02-01
Andrew Omobamidele,2,32,0,0,0,440,0,0,2025-02-15T15:00:00Z,0,25,0,0,0,0,0,1,2,0,42,False,0,25,2024-25,0.0,0.0,0,0.0,244,0.0,0.0,25,5094,0.0,-258,0,258,0.0,0.0,0,2025-02-15
Andrew Omobamidele,2,32,0,0,0,440,0,0,2025-02-23T14:00:00Z,0,23,0,0,0,0,0,3,4,0,42,False,0,26,2024-25,0.0,0.0,0,0.0,259,0.0,0.0,26,4993,0.0,-115,0,115,0.0,0.0,0,2025-02-23
Andrew Omobamidele,2,32,0,0,0,440,0,0,2025-02-26T19:30:00Z,0,1,0,0,0,0,0,0,0,0,42,True,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,4949,0.0,-46,0,46,0.0,0.0,0,2025-02-26
Jonathan Panzo,2,32,0,0,0,441,0,0,2025-01-25T15:00:00Z,0,2,0,0,0,0,0,0,5,0,40,False,0,23,2024-25,0.0,0.0,0,0.0,222,0.0,0.0,23,93,0.0,-2,0,2,0.0,0.0,0,2025-01-25
Jonathan Panzo,2,32,0,0,0,441,0,0,2025-02-01T12:30:00Z,0,21,0,0,0,0,0,0,7,0,40,True,0,24,2024-25,0.0,0.0,0,0.0,239,0.0,0.0,24,93,0.0,0,0,0,0.0,0.0,0,2025-02-01
Jonathan Panzo,2,32,0,0,0,441,0,0,2025-02-15T15:00:00Z,0,25,0,0,0,0,0,1,2,0,40,False,0,25,2024-25,0.0,0.0,0,0.0,244,0.0,0.0,25,89,0.0,-3,0,3,0.0,0.0,0,2025-02-15
Jonathan Panzo,2,32,0,0,0,441,0,0,2025-02-23T14:00:00Z,0,23,0,0,0,0,0,3,4,0,40,False,0,26,2024-25,0.0,0.0,0,0.0,259,0.0,0.0,26,89,0.0,-1,0,1,0.0,0.0,0,2025-02-23
Jonathan Panzo,2,32,0,0,0,441,0,0,2025-02-26T19:30:00Z,0,1,0,0,0,0,0,0,0,0,40,True,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,89,0.0,0,0,0,0.0,0.0,0,2025-02-26
Hwang Ui-jo,4,32,0,0,0,446,0,0,2025-01-25T15:00:00Z,0,2,0,0,0,0,0,0,5,0,45,False,0,23,2024-25,0.0,0.0,0,0.0,222,0.0,0.0,23,101607,0.0,-2885,0,2885,0.0,0.0,0,2025-01-25
Hwang Ui-jo,4,32,0,0,0,446,0,0,2025-02-01T12:30:00Z,0,21,0,0,0,0,0,0,7,0,45,True,0,24,2024-25,0.0,0.0,0,0.0,239,0.0,0.0,24,99374,0.0,-2210,0,2210,0.0,0.0,0,2025-02-01
Hwang Ui-jo,4,32,0,0,0,446,0,0,2025-02-15T15:00:00Z,0,25,0,0,0,0,0,1,2,0,45,False,0,25,2024-25,0.0,0.0,0,0.0,244,0.0,0.0,25,97214,0.0,-2203,0,2203,0.0,0.0,0,2025-02-15
Hwang Ui-jo,4,32,0,0,0,446,0,0,2025-02-23T14:00:00Z,0,23,0,0,0,0,0,3,4,0,45,False,0,26,2024-25,0.0,0.0,0,0.0,259,0.0,0.0,26,95818,0.0,-1479,0,1479,0.0,0.0,0,2025-02-23
Hwang Ui-jo,4,32,0,0,0,446,0,0,2025-02-26T19:30:00Z,0,1,0,0,0,0,0,0,0,0,45,True,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,94646,0.0,-1182,0,1182,0.0,0.0,0,2025-02-26
Zach Abbott,2,32,0,0,0,706,0,0,2025-01-25T15:00:00Z,0,2,0,0,0,0,0,0,5,0,40,False,0,23,2024-25,0.0,0.0,0,0.0,222,0.0,0.0,23,1809,0.0,311,503,192,0.0,0.0,0,2025-01-25
Zach Abbott,2,32,0,0,0,706,0,0,2025-02-01T12:30:00Z,0,21,0,0,0,0,0,0,7,0,40,True,0,24,2024-25,0.0,0.0,0,0.0,239,0.0,0.0,24,2288,0.0,277,462,185,0.0,0.0,0,2025-02-01
Zach Abbott,2,32,0,0,0,706,0,0,2025-02-15T15:00:00Z,0,25,0,0,0,0,0,1,2,0,40,False,0,25,2024-25,0.0,0.0,0,0.0,244,0.0,0.0,25,2818,0.0,341,610,269,0.0,0.0,0,2025-02-15
Zach Abbott,2,32,0,0,0,706,0,0,2025-02-23T14:00:00Z,0,23,0,0,0,0,0,3,4,0,40,False,0,26,2024-25,0.0,0.0,0,0.0,259,0.0,0.0,26,3057,0.0,154,361,207,0.0,0.0,0,2025-02-23
Zach Abbott,2,32,0,0,0,706,0,0,2025-02-26T19:30:00Z,0,1,0,0,0,0,0,0,0,0,40,True,0,27,2024-25,0.0,0.0,0,0.0,264,0.0,0.0,27,3295,0.0,154,334,180,0.0,0.0,0,2025-02-26
Gavin Bazunu,1,13,0,0,0,454,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,43,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,9882,0.0,90,222,132,0.0,0.0,0,2025-01-25
Gavin Bazunu,1,13,0,0,0,454,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,43,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,9973,0.0,34,229,195,0.0,0.0,0,2025-02-01
Gavin Bazunu,1,13,0,0,0,454,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,43,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,9682,0.0,-310,31,341,0.0,0.0,0,2025-02-15
Gavin Bazunu,1,13,0,0,0,454,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,43,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,9553,0.0,-131,0,131,0.0,0.0,0,2025-02-22
Gavin Bazunu,1,13,0,0,0,454,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,43,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,9475,0.0,-79,0,79,0.0,0.0,0,2025-02-25
Armel Bella-Kotchap,2,13,0,0,0,456,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,39,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,50327,0.0,-559,1003,1562,0.0,0.0,0,2025-01-25
Armel Bella-Kotchap,2,13,0,0,0,456,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,39,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,50292,0.0,-375,866,1241,0.0,0.0,0,2025-02-01
Armel Bella-Kotchap,2,13,0,0,0,456,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,39,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,49734,0.0,-615,660,1275,0.0,0.0,0,2025-02-15
Armel Bella-Kotchap,2,13,0,0,0,456,4,0,2025-02-22T15:00:00Z,78,21,0,0,0,0,0,4,0,0,39,True,0,26,2024-25,0.0,0.0,1,0.5,260,1.9,18.6,26,49290,0.0,-484,441,925,0.0,3.81,0,2025-02-22
Armel Bella-Kotchap,2,13,0,0,0,456,4,0,2025-02-25T20:15:00Z,90,4,0,0,0,0,0,0,4,0,39,False,0,27,2024-25,0.0,0.32,-1,0.3,268,1.2,8.0,27,48919,4.0,-464,518,982,0.32,2.56,1,2025-02-25
James Bree,2,13,1,0,0,457,3,0,2025-01-25T15:00:00Z,87,23,0,0,0,0,0,3,1,4,39,True,0,23,2024-25,0.14,0.03,17,26.9,228,6.6,35.0,23,41155,4.0,1709,3458,1749,0.17,2.66,1,2025-01-25
James Bree,2,13,0,0,0,457,1,0,2025-02-01T15:00:00Z,90,34,0,0,0,0,0,2,1,2,39,False,0,24,2024-25,0.01,0.02,14,11.9,236,3.2,16.2,24,47591,4.0,4853,6228,1375,0.03,1.84,1,2025-02-01
James Bree,2,13,0,0,0,457,3,0,2025-02-15T15:00:00Z,90,2,0,0,0,0,0,3,1,1,39,True,0,25,2024-25,0.01,0.02,-3,2.3,248,1.0,5.4,25,51135,2.0,3764,5838,2074,0.03,1.2,1,2025-02-15
James Bree,2,13,0,0,0,457,4,0,2025-02-22T15:00:00Z,90,21,0,0,0,0,0,4,0,0,39,True,0,26,2024-25,0.08,0.0,1,5.8,260,1.4,8.0,26,52302,0.0,1556,3104,1548,0.08,3.97,1,2025-02-22
James Bree,2,13,0,0,0,457,3,0,2025-02-25T20:15:00Z,45,4,0,0,0,0,0,0,4,0,39,False,0,27,2024-25,0.06,0.0,-7,4.4,268,0.9,4.2,27,52205,0.0,-115,1755,1870,0.06,1.54,1,2025-02-25
Shea Charles,3,13,0,0,0,458,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,45,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,2766,0.0,-29,0,29,0.0,0.0,0,2025-01-25
Shea Charles,3,13,0,0,0,458,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,45,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,2739,0.0,-28,0,28,0.0,0.0,0,2025-02-01
Shea Charles,3,13,0,0,0,458,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,45,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,2700,0.0,-38,0,38,0.0,0.0,0,2025-02-15
Shea Charles,3,13,0,0,0,458,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,45,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,2684,0.0,-18,0,18,0.0,0.0,0,2025-02-22
Shea Charles,3,13,0,0,0,458,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,45,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,2662,0.0,-21,0,21,0.0,0.0,0,2025-02-25
Ronnie Edwards,2,13,0,0,0,460,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,39,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,31835,0.0,-1753,0,1753,0.0,0.0,0,2025-01-25
Ronnie Edwards,2,13,0,0,0,460,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,39,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,30668,0.0,-1183,0,1183,0.0,0.0,0,2025-02-01
Ronnie Edwards,2,13,0,0,0,460,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,39,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,29507,0.0,-1178,0,1178,0.0,0.0,0,2025-02-15
Ronnie Edwards,2,13,0,0,0,460,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,39,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,28781,0.0,-773,0,773,0.0,0.0,0,2025-02-22
Ronnie Edwards,2,13,0,0,0,460,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,39,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,28164,0.0,-627,0,627,0.0,0.0,0,2025-02-25
Kamaldeen Sulemana,3,13,0,0,0,462,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,50,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,1400,0.0,-109,219,328,0.0,0.0,0,2025-01-25
Kamaldeen Sulemana,3,13,1,0,0,462,0,0,2025-02-01T15:00:00Z,20,34,0,0,0,0,0,2,1,4,50,False,0,24,2024-25,0.0,0.04,16,0.2,236,2.5,6.2,24,1465,19.0,42,274,232,0.04,0.34,0,2025-02-01
Kamaldeen Sulemana,3,13,0,2,0,462,3,1,2025-02-15T15:00:00Z,84,2,0,0,0,0,0,3,1,9,50,True,0,25,2024-25,0.03,0.35,32,15.3,248,10.2,37.8,25,1424,49.0,-119,92,211,0.38,1.15,1,2025-02-15
Kamaldeen Sulemana,3,13,0,0,0,462,4,0,2025-02-22T15:00:00Z,90,21,0,0,0,0,0,4,0,2,50,True,0,26,2024-25,0.0,0.02,4,10.7,260,3.4,6.4,26,1774,17.0,292,389,97,0.02,3.97,1,2025-02-22
Kamaldeen Sulemana,3,13,0,0,0,462,4,0,2025-02-25T20:15:00Z,90,4,0,0,0,0,0,0,4,2,50,False,0,27,2024-25,0.16,0.0,14,26.7,268,5.0,15.6,27,2008,8.0,202,398,196,0.16,2.56,1,2025-02-25
Juan Larios López,2,13,0,0,0,464,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,39,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,6775,0.0,143,305,162,0.0,0.0,0,2025-01-25
Juan Larios López,2,13,0,0,0,464,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,39,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,6851,0.0,3,206,203,0.0,0.0,0,2025-02-01
Juan Larios López,2,13,0,0,0,464,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,39,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,6747,0.0,-87,132,219,0.0,0.0,0,2025-02-15
Juan Larios López,2,13,0,0,0,464,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,39,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,6722,0.0,-23,115,138,0.0,0.0,0,2025-02-22
Juan Larios López,2,13,0,0,0,464,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,39,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,6761,0.0,27,173,146,0.0,0.0,0,2025-02-25
Mateusz Lis,1,13,0,0,0,465,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,40,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,8552,0.0,-138,0,138,0.0,0.0,0,2025-01-25
Mateusz Lis,1,13,0,0,0,465,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,40,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,8433,0.0,-119,0,119,0.0,0.0,0,2025-02-01
Mateusz Lis,1,13,0,0,0,465,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,40,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,8335,0.0,-98,0,98,0.0,0.0,0,2025-02-15
Mateusz Lis,1,13,0,0,0,465,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,40,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,8278,0.0,-61,0,61,0.0,0.0,0,2025-02-22
Mateusz Lis,1,13,0,0,0,465,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,40,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,8209,0.0,-70,0,70,0.0,0.0,0,2025-02-25
Joe Lumley,1,13,0,0,0,466,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,40,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,66418,0.0,-1516,921,2437,0.0,0.0,0,2025-01-25
Joe Lumley,1,13,0,0,0,466,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,40,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,64930,0.0,-1543,722,2265,0.0,0.0,0,2025-02-01
Joe Lumley,1,13,0,0,0,466,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,40,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,63478,0.0,-1574,358,1932,0.0,0.0,0,2025-02-15
Joe Lumley,1,13,0,0,0,466,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,40,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,62627,0.0,-993,194,1187,0.0,0.0,0,2025-02-22
Joe Lumley,1,13,0,0,0,466,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,40,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,61794,0.0,-860,386,1246,0.0,0.0,0,2025-02-25
Ryan Manning,2,13,0,0,0,467,3,0,2025-01-25T15:00:00Z,59,23,0,0,0,0,0,3,1,0,43,True,0,23,2024-25,0.05,0.0,-4,30.7,228,4.6,15.6,23,6452,0.0,52,172,120,0.05,2.3,1,2025-01-25
Ryan Manning,2,13,0,0,0,467,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,43,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,6534,0.0,17,217,200,0.0,0.0,0,2025-02-01
Ryan Manning,2,13,0,0,0,467,0,0,2025-02-15T15:00:00Z,5,2,0,0,0,0,0,3,1,1,43,True,0,25,2024-25,0.08,0.0,7,13.3,248,1.6,2.4,25,6410,0.0,-178,57,235,0.08,0.05,0,2025-02-15
Ryan Manning,2,13,0,0,0,467,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,43,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,6398,0.0,-51,38,89,0.0,0.0,0,2025-02-22
Ryan Manning,2,13,0,0,0,467,1,0,2025-02-25T20:15:00Z,31,4,0,0,0,0,0,0,4,0,43,False,1,27,2024-25,0.15,0.15,2,11.8,268,2.5,4.6,27,6584,9.0,160,249,89,0.3,0.78,0,2025-02-25
Sékou Mara,4,13,0,0,0,468,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,50,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,2787,0.0,-29,0,29,0.0,0.0,0,2025-01-25
Sékou Mara,4,13,0,0,0,468,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,50,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,2771,0.0,-18,0,18,0.0,0.0,0,2025-02-01
Sékou Mara,4,13,0,0,0,468,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,50,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,2752,0.0,-18,0,18,0.0,0.0,0,2025-02-15
Sékou Mara,4,13,0,0,0,468,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,50,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,2737,0.0,-15,0,15,0.0,0.0,0,2025-02-22
Sékou Mara,4,13,0,0,0,468,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,50,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,2731,0.0,-5,0,5,0.0,0.0,0,2025-02-25
Paul Onuachu,4,13,0,0,0,470,3,0,2025-01-25T15:00:00Z,90,23,0,0,0,0,0,3,1,2,49,True,0,23,2024-25,0.06,0.0,6,26.1,228,4.6,14.2,23,29569,6.0,4288,6467,2179,0.06,2.93,1,2025-01-25
Paul Onuachu,4,13,0,1,0,470,1,1,2025-02-01T15:00:00Z,90,34,0,0,0,0,0,2,1,7,49,False,0,24,2024-25,0.02,0.41,28,9.0,236,10.5,39.8,24,34820,56.0,4890,8029,3139,0.43,1.84,1,2025-02-01
Paul Onuachu,4,13,1,0,0,470,3,0,2025-02-15T15:00:00Z,90,2,0,0,0,0,0,3,1,5,49,True,0,25,2024-25,0.09,0.05,9,24.6,248,6.0,18.0,25,41216,17.0,5576,8628,3052,0.14,1.2,1,2025-02-15
Paul Onuachu,4,13,0,0,0,470,1,0,2025-02-22T15:00:00Z,18,21,0,0,0,0,0,4,0,1,49,True,0,26,2024-25,0.0,0.0,2,0.2,260,0.1,0.0,26,41967,2.0,735,3569,2834,0.0,1.52,0,2025-02-22
Paul Onuachu,4,13,0,0,0,470,3,0,2025-02-25T20:15:00Z,58,4,0,0,0,0,0,0,4,0,49,False,1,27,2024-25,0.0,0.23,-3,2.7,268,4.3,2.6,27,40913,38.0,-1197,2499,3696,0.23,1.78,1,2025-02-25
Nathan Wood-Gordon,2,13,0,0,0,477,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,40,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,146796,0.0,-3246,1009,4255,0.0,0.0,0,2025-01-25
Nathan Wood-Gordon,2,13,0,0,0,477,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,40,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,142112,0.0,-4658,480,5138,0.0,0.0,0,2025-02-01
Nathan Wood-Gordon,2,13,0,0,0,477,2,0,2025-02-15T15:00:00Z,45,2,0,0,0,0,0,3,1,0,40,True,0,25,2024-25,0.0,0.0,-4,0.5,248,0.2,1.2,25,137033,0.0,-5341,319,5660,0.0,0.76,1,2025-02-15
Nathan Wood-Gordon,2,13,0,0,0,477,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,40,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,135972,0.0,-1439,358,1797,0.0,0.0,0,2025-02-22
Nathan Wood-Gordon,2,13,0,0,0,477,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,40,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,134458,0.0,-1587,354,1941,0.0,0.0,0,2025-02-25
Joseph O'Brien-Whitmarsh,3,13,0,0,0,693,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,45,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,383,0.0,4,70,66,0.0,0.0,0,2025-01-25
Joseph O'Brien-Whitmarsh,3,13,0,0,0,693,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,45,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,428,0.0,26,72,46,0.0,0.0,0,2025-02-01
Joseph O'Brien-Whitmarsh,3,13,0,0,0,693,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,45,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,364,0.0,-68,14,82,0.0,0.0,0,2025-02-15
Joseph O'Brien-Whitmarsh,3,13,0,0,0,693,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,45,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,331,0.0,-33,0,33,0.0,0.0,0,2025-02-22
Joseph O'Brien-Whitmarsh,3,13,0,0,0,693,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,45,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,315,0.0,-17,0,17,0.0,0.0,0,2025-02-25
Ashley Phillips,2,17,0,0,0,478,0,0,2025-01-26T14:00:00Z,0,8,0,0,0,0,0,2,1,0,40,True,0,23,2024-25,0.0,0.0,0,0.0,229,0.0,0.0,23,18302,0.0,-232,0,232,0.0,0.0,0,2025-01-26
Ashley Phillips,2,17,0,0,0,478,0,0,2025-02-02T14:00:00Z,0,31,0,0,0,0,0,2,0,0,40,False,0,24,2024-25,0.0,0.0,0,0.0,233,0.0,0.0,24,18112,0.0,-190,0,190,0.0,0.0,0,2025-02-02
Ashley Phillips,2,17,0,0,0,478,0,0,2025-02-16T16:30:00Z,0,11,0,0,0,0,0,0,1,0,40,True,0,25,2024-25,0.0,0.0,0,0.0,249,0.0,0.0,25,17918,0.0,-194,0,194,0.0,0.0,0,2025-02-16
Ashley Phillips,2,17,0,0,0,478,0,0,2025-02-22T15:00:00Z,0,34,0,0,0,0,0,4,1,0,40,False,0,26,2024-25,0.0,0.0,0,0.0,256,0.0,0.0,26,17795,0.0,-129,0,129,0.0,0.0,0,2025-02-22
Ashley Phillips,2,17,0,0,0,478,0,0,2025-02-26T19:30:00Z,0,10,0,0,0,0,0,1,0,0,40,True,0,27,2024-25,0.0,0.0,0,0.0,265,0.0,0.0,27,17693,0.0,-109,0,109,0.0,0.0,0,2025-02-26
Brandon Austin,1,17,0,0,0,479,0,0,2025-01-26T14:00:00Z,0,8,0,0,0,0,0,2,1,0,40,True,0,23,2024-25,0.0,0.0,0,0.0,229,0.0,0.0,23,53678,0.0,-337,961,1298,0.0,0.0,0,2025-01-26
Brandon Austin,1,17,0,0,0,479,0,0,2025-02-02T14:00:00Z,0,31,0,0,0,0,0,2,0,0,40,False,0,24,2024-25,0.0,0.0,0,0.0,233,0.0,0.0,24,53875,0.0,5,1084,1079,0.0,0.0,0,2025-02-02
Brandon Austin,1,17,0,0,0,479,0,0,2025-02-16T16:30:00Z,0,11,0,0,0,0,0,0,1,0,40,True,0,25,2024-25,0.0,0.0,0,0.0,249,0.0,0.0,25,53594,0.0,-383,659,1042,0.0,0.0,0,2025-02-16
Brandon Austin,1,17,0,0,0,479,0,0,2025-02-22T15:00:00Z,0,34,0,0,0,0,0,4,1,0,40,False,0,26,2024-25,0.0,0.0,0,0.0,256,0.0,0.0,26,53151,0.0,-483,263,746,0.0,0.0,0,2025-02-22
Brandon Austin,1,17,0,0,0,479,0,0,2025-02-26T19:30:00Z,0,10,0,0,0,0,0,1,0,0,40,True,0,27,2024-25,0.0,0.0,0,0.0,265,0.0,0.0,27,52739,0.0,-495,215,710,0.0,0.0,0,2025-02-26
