season,gw,fpl_element,local_understat_id,local_understat_fixture,fpl_name,understat_name,position,fpl_team,understat_team,opponent_fpl_team_number,fpl_kickoff_time,understat_date,value,points,minutes,goals_scored,xG,goals_conceded,assists,xA,yellow_cards,red_cards,clean_sheets,key_passes,own_goals,penalties_missed,penalties_saved,saves,bonus,team_a_score,team_h_score,was_home,expected_assists,expected_goals
2024-25,17,665,,,Nathan Butler-Oyedeji,,4,1,,5,2024-12-21T17:30:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,5,1,False,0.0,0.0
2024-25,18,665,,,Nathan Butler-Oyedeji,,4,1,,34,2024-12-27T20:15:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,19,665,,,Nathan Butler-Oyedeji,,4,1,,31,2025-01-01T17:30:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,20,665,,,Nathan Butler-Oyedeji,,4,1,,21,2025-01-04T17:30:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,False,0.0,0.0
2024-25,21,665,,,Nathan Butler-Oyedeji,,4,1,,17,2025-01-15T20:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,22,665,,,Nathan Butler-Oyedeji,,4,1,,27,2025-01-18T17:30:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,6,30,,,Enzo Barrenechea,,3,27,,34,2024-09-29T13:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,7,30,,,Enzo Barrenechea,,3,27,,11,2024-10-06T13:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,30,,,Enzo Barrenechea,,3,27,,25,2024-10-19T14:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,9,30,,,Enzo Barrenechea,,3,27,,2,2024-10-26T14:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,10,30,,,Enzo Barrenechea,,3,27,,17,2024-11-03T14:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,11,30,,,Enzo Barrenechea,,3,27,,9,2024-11-09T20:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,12,30,,,Enzo Barrenechea,,3,27,,5,2024-11-23T15:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,30,,,Enzo Barrenechea,,3,27,,4,2024-12-01T13:30:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,30,,,Enzo Barrenechea,,3,27,,31,2024-12-04T20:15:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,30,,,Enzo Barrenechea,,3,27,,13,2024-12-07T15:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,30,,,Enzo Barrenechea,,3,27,,32,2024-12-14T17:30:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,30,,,Enzo Barrenechea,,3,27,,10,2024-12-21T12:30:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,30,,,Enzo Barrenechea,,3,27,,23,2024-12-26T15:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,19,30,,,Enzo Barrenechea,,3,27,,21,2024-12-30T19:45:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,20,30,,,Enzo Barrenechea,,3,27,,8,2025-01-04T15:00:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,21,30,,,Enzo Barrenechea,,3,27,,6,2025-01-15T19:30:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,22,30,,,Enzo Barrenechea,,3,27,,1,2025-01-18T17:30:00Z,,49,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,6,33,,,Leander Dendoncker,,3,27,,34,2024-09-29T13:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,7,33,,,Leander Dendoncker,,3,27,,11,2024-10-06T13:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,33,,,Leander Dendoncker,,3,27,,25,2024-10-19T14:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,9,33,,,Leander Dendoncker,,3,27,,2,2024-10-26T14:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,10,33,,,Leander Dendoncker,,3,27,,17,2024-11-03T14:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,11,33,,,Leander Dendoncker,,3,27,,9,2024-11-09T20:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,12,33,,,Leander Dendoncker,,3,27,,5,2024-11-23T15:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,33,,,Leander Dendoncker,,3,27,,4,2024-12-01T13:30:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,33,,,Leander Dendoncker,,3,27,,31,2024-12-04T20:15:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,33,,,Leander Dendoncker,,3,27,,13,2024-12-07T15:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,33,,,Leander Dendoncker,,3,27,,32,2024-12-14T17:30:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,33,,,Leander Dendoncker,,3,27,,10,2024-12-21T12:30:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,33,,,Leander Dendoncker,,3,27,,23,2024-12-26T15:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,19,33,,,Leander Dendoncker,,3,27,,21,2024-12-30T19:45:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,20,33,,,Leander Dendoncker,,3,27,,8,2025-01-04T15:00:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,21,33,,,Leander Dendoncker,,3,27,,6,2025-01-15T19:30:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,22,33,,,Leander Dendoncker,,3,27,,1,2025-01-18T17:30:00Z,,45,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,6,39,,,Joe Gauci,,1,27,,34,2024-09-29T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,7,39,,,Joe Gauci,,1,27,,11,2024-10-06T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,39,,,Joe Gauci,,1,27,,25,2024-10-19T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,9,39,,,Joe Gauci,,1,27,,2,2024-10-26T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,10,39,,,Joe Gauci,,1,27,,17,2024-11-03T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,11,39,,,Joe Gauci,,1,27,,9,2024-11-09T20:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,12,39,,,Joe Gauci,,1,27,,5,2024-11-23T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,39,,,Joe Gauci,,1,27,,4,2024-12-01T13:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,39,,,Joe Gauci,,1,27,,31,2024-12-04T20:15:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,39,,,Joe Gauci,,1,27,,13,2024-12-07T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,39,,,Joe Gauci,,1,27,,32,2024-12-14T17:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,39,,,Joe Gauci,,1,27,,10,2024-12-21T12:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,39,,,Joe Gauci,,1,27,,23,2024-12-26T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,19,39,,,Joe Gauci,,1,27,,21,2024-12-30T19:45:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,20,39,,,Joe Gauci,,1,27,,8,2025-01-04T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,21,39,,,Joe Gauci,,1,27,,6,2025-01-15T19:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,22,39,,,Joe Gauci,,1,27,,1,2025-01-18T17:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,6,40,,,Kortney Hause,,2,27,,34,2024-09-29T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,7,40,,,Kortney Hause,,2,27,,11,2024-10-06T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,40,,,Kortney Hause,,2,27,,25,2024-10-19T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,9,40,,,Kortney Hause,,2,27,,2,2024-10-26T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,10,40,,,Kortney Hause,,2,27,,17,2024-11-03T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,11,40,,,Kortney Hause,,2,27,,9,2024-11-09T20:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,12,40,,,Kortney Hause,,2,27,,5,2024-11-23T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,40,,,Kortney Hause,,2,27,,4,2024-12-01T13:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,40,,,Kortney Hause,,2,27,,31,2024-12-04T20:15:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,40,,,Kortney Hause,,2,27,,13,2024-12-07T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,40,,,Kortney Hause,,2,27,,32,2024-12-14T17:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,40,,,Kortney Hause,,2,27,,10,2024-12-21T12:30:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,40,,,Kortney Hause,,2,27,,23,2024-12-26T15:00:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,19,40,,,Kortney Hause,,2,27,,21,2024-12-30T19:45:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,20,40,,,Kortney Hause,,2,27,,8,2025-01-04T15:00:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,21,40,,,Kortney Hause,,2,27,,6,2025-01-15T19:30:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,22,40,,,Kortney Hause,,2,27,,1,2025-01-18T17:30:00Z,,39,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,6,41,,,Samuel Iling-Junior,,3,27,,34,2024-09-29T13:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,7,41,,,Samuel Iling-Junior,,3,27,,11,2024-10-06T13:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,41,,,Samuel Iling-Junior,,3,27,,25,2024-10-19T14:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,9,41,,,Samuel Iling-Junior,,3,27,,2,2024-10-26T14:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,10,41,,,Samuel Iling-Junior,,3,27,,17,2024-11-03T14:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,11,41,,,Samuel Iling-Junior,,3,27,,9,2024-11-09T20:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,12,41,,,Samuel Iling-Junior,,3,27,,5,2024-11-23T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,41,,,Samuel Iling-Junior,,3,27,,4,2024-12-01T13:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,41,,,Samuel Iling-Junior,,3,27,,31,2024-12-04T20:15:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,41,,,Samuel Iling-Junior,,3,27,,13,2024-12-07T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,41,,,Samuel Iling-Junior,,3,27,,32,2024-12-14T17:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,41,,,Samuel Iling-Junior,,3,27,,10,2024-12-21T12:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,41,,,Samuel Iling-Junior,,3,27,,23,2024-12-26T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,19,41,,,Samuel Iling-Junior,,3,27,,21,2024-12-30T19:45:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,20,41,,,Samuel Iling-Junior,,3,27,,8,2025-01-04T15:00:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,21,41,,,Samuel Iling-Junior,,3,27,,6,2025-01-15T19:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,22,41,,,Samuel Iling-Junior,,3,27,,1,2025-01-18T17:30:00Z,,54,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,6,43,,,Kaine Kesler-Hayden,,2,27,,34,2024-09-29T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,7,43,,,Kaine Kesler-Hayden,,2,27,,11,2024-10-06T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,43,,,Kaine Kesler-Hayden,,2,27,,25,2024-10-19T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,9,43,,,Kaine Kesler-Hayden,,2,27,,2,2024-10-26T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,10,43,,,Kaine Kesler-Hayden,,2,27,,17,2024-11-03T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,11,43,,,Kaine Kesler-Hayden,,2,27,,9,2024-11-09T20:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,12,43,,,Kaine Kesler-Hayden,,2,27,,5,2024-11-23T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,43,,,Kaine Kesler-Hayden,,2,27,,4,2024-12-01T13:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,43,,,Kaine Kesler-Hayden,,2,27,,31,2024-12-04T20:15:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,43,,,Kaine Kesler-Hayden,,2,27,,13,2024-12-07T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,43,,,Kaine Kesler-Hayden,,2,27,,32,2024-12-14T17:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,43,,,Kaine Kesler-Hayden,,2,27,,10,2024-12-21T12:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,43,,,Kaine Kesler-Hayden,,2,27,,23,2024-12-26T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,19,43,,,Kaine Kesler-Hayden,,2,27,,21,2024-12-30T19:45:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,20,43,,,Kaine Kesler-Hayden,,2,27,,8,2025-01-04T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,21,43,,,Kaine Kesler-Hayden,,2,27,,6,2025-01-15T19:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,22,43,,,Kaine Kesler-Hayden,,2,27,,1,2025-01-18T17:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,6,46,,,Filip Marschall,,1,27,,34,2024-09-29T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,7,46,,,Filip Marschall,,1,27,,11,2024-10-06T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,46,,,Filip Marschall,,1,27,,25,2024-10-19T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,9,46,,,Filip Marschall,,1,27,,2,2024-10-26T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,10,46,,,Filip Marschall,,1,27,,17,2024-11-03T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,11,46,,,Filip Marschall,,1,27,,9,2024-11-09T20:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,12,46,,,Filip Marschall,,1,27,,5,2024-11-23T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,46,,,Filip Marschall,,1,27,,4,2024-12-01T13:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,46,,,Filip Marschall,,1,27,,31,2024-12-04T20:15:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,46,,,Filip Marschall,,1,27,,13,2024-12-07T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,46,,,Filip Marschall,,1,27,,32,2024-12-14T17:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,46,,,Filip Marschall,,1,27,,10,2024-12-21T12:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,46,,,Filip Marschall,,1,27,,23,2024-12-26T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,19,46,,,Filip Marschall,,1,27,,21,2024-12-30T19:45:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,20,46,,,Filip Marschall,,1,27,,8,2025-01-04T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,21,46,,,Filip Marschall,,1,27,,6,2025-01-15T19:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,0,False,0.0,0.0
2024-25,22,46,,,Filip Marschall,,1,27,,1,2025-01-18T17:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,6,55,,,Viljami Sinisalo,,1,27,,34,2024-09-29T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,False,0.0,0.0
2024-25,7,55,,,Viljami Sinisalo,,1,27,,11,2024-10-06T13:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,True,0.0,0.0
2024-25,8,55,,,Viljami Sinisalo,,1,27,,25,2024-10-19T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,3,1,False,0.0,0.0
2024-25,9,55,,,Viljami Sinisalo,,1,27,,2,2024-10-26T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,1,True,0.0,0.0
2024-25,10,55,,,Viljami Sinisalo,,1,27,,17,2024-11-03T14:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,4,False,0.0,0.0
2024-25,11,55,,,Viljami Sinisalo,,1,27,,9,2024-11-09T20:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,2,False,0.0,0.0
2024-25,12,55,,,Viljami Sinisalo,,1,27,,5,2024-11-23T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,2,2,True,0.0,0.0
2024-25,13,55,,,Viljami Sinisalo,,1,27,,4,2024-12-01T13:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
2024-25,14,55,,,Viljami Sinisalo,,1,27,,31,2024-12-04T20:15:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,3,True,0.0,0.0
2024-25,15,55,,,Viljami Sinisalo,,1,27,,13,2024-12-07T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,True,0.0,0.0
2024-25,16,55,,,Viljami Sinisalo,,1,27,,32,2024-12-14T17:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,False,0.0,0.0
2024-25,17,55,,,Viljami Sinisalo,,1,27,,10,2024-12-21T12:30:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,1,2,True,0.0,0.0
2024-25,18,55,,,Viljami Sinisalo,,1,27,,23,2024-12-26T15:00:00Z,,40,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,3,False,0.0,0.0
